#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
-10.1,2,14.243171
9.3,8,14.244379
9.3,8,14.245588
9.3,8,14.246797
-10.1,2,14.24712
-10.9,10,14.248621
-10.6,7,14.249683
9.3,8,14.250886
-10.3,4,14.2515
-10.3,4,14.252115
9.3,8,14.25332
-10.0,1,14.253489
9.3,8,14.254693
9.3,8,14.255892
9.2,9,14.257251
9.3,8,14.258489
9.2,9,14.259836
9.2,9,14.261195
9.1,10,14.262698
-10.6,7,14.263759
8.2,10,14.265261
9.3,8,14.266463
9.3,8,14.267676
9.3,8,14.268884
-10.5,6,14.269794
9.3,8,14.27099
8.3,9,14.272346
8.1,11,14.273998
9.1,10,14.275493
-10.6,7,14.276559
9.0,11,14.278215
9.1,10,14.279717
-11.7,9,14.281073
9.3,8,14.282282
9.1,10,14.283781
-10.9,10,14.285283
9.1,10,14.28678
-10.3,4,14.287402
-10.3,4,14.288019
-10.1,2,14.288336
-10.0,1,14.288501
9.2,9,14.289849
9.3,8,14.291055
-10.2,3,14.291523
9.2,9,14.292879
9.3,8,14.294103
9.1,10,14.295619
9.3,8,14.296828
-10.0,1,14.296999
9.2,9,14.298356
9.3,8,14.299562
9.1,10,14.301059
7.0,1,14.301229
9.3,8,14.302439
-10.2,3,14.302906
9.3,8,14.304109
9.3,8,14.305312
-10.1,2,14.305634
-10.4,5,14.306394
9.2,9,14.307757
9.3,8,14.308958
9.3,8,14.310189
9.2,9,14.311539
9.3,8,14.312744
9.3,8,14.313946
9.3,8,14.315153
8.2,10,14.316655
-10.0,1,14.316827
-10.2,3,14.317291
-10.2,3,14.317763
8.1,11,14.319408
9.3,8,14.320627
9.3,8,14.321835
9.3,8,14.32306
9.2,9,14.324414
9.3,8,14.325623
9.3,8,14.326833
9.3,8,14.328047
9.1,10,14.329552
-10.0,1,14.329724
9.3,8,14.330929
-10.0,1,14.331104
9.2,9,14.33245
9.2,9,14.333803
-10.1,2,14.334122
9.3,8,14.33533
8.3,9,14.336674
9.1,10,14.338179
9.3,8,14.339386
9.3,8,14.340593
9.3,8,14.341792
-10.3,4,14.342408
-10.3,4,14.34303
9.2,9,14.344376
-10.3,4,14.344996
9.2,9,14.346347
9.3,8,14.347559
-10.8,9,14.348917
8.3,9,14.350263
-10.8,9,14.351621
7.2,10,14.353128
8.2,10,14.354639
9.2,9,14.355995
-10.6,7,14.357056
9.3,8,14.358266
9.3,8,14.359476
7.3,9,14.360834
9.2,9,14.362181
-10.8,9,14.363579
-10.2,3,14.36405
9.3,8,14.365254
9.3,8,14.366464
9.2,9,14.367818
-10.1,2,14.368136
-10.0,1,14.368302
8.1,11,14.36995
-10.1,2,14.370267
-10.0,1,14.370432
9.3,8,14.371637
-10.1,2,14.371954
-10.0,1,14.372121
9.0,11,14.373768
9.3,8,14.374976
9.3,8,14.376183
9.3,8,14.377391
-10.1,2,14.37771
-10.1,2,14.378025
-10.1,2,14.378336
9.3,8,14.379537
9.2,9,14.380965
-10.6,7,14.382042
9.3,8,14.383244
-12.5,7,14.384302
-12.6,8,14.385507
9.3,8,14.386705
9.2,9,14.388062
-10.4,5,14.388821
9.3,8,14.390007
9.2,9,14.391341
8.3,9,14.392673
9.3,8,14.393852
9.1,10,14.395331
9.3,8,14.396516
8.0,12,14.39838
9.3,8,14.399592
9.3,8,14.400806
-10.4,5,14.401571
9.1,10,14.403075
9.1,10,14.404584
9.3,8,14.405793
8.3,9,14.407153
9.1,10,14.408655
-10.7,8,14.409858
9.3,8,14.411065
-10.4,5,14.411834
9.2,9,14.413193
9.2,9,14.414566
9.3,8,14.41579
-10.1,2,14.416113
-10.1,2,14.416428
9.3,8,14.417654
-10.0,1,14.417822
9.2,9,14.419177
-10.5,6,14.420089
-10.7,8,14.746948
8.3,9,14.748402
9.3,8,14.749617
9.2,9,14.750975
9.2,9,14.752328
7.3,9,14.753671
9.1,10,14.755151
9.3,8,14.756346
9.3,8,14.757536
9.3,8,14.758718
9.3,8,14.759906
9.3,8,14.761089
-10.0,1,14.761257
9.2,9,14.762588
9.3,8,14.763781
8.3,9,14.765111
7.2,10,14.76659
-10.3,4,14.767191
9.2,9,14.768524
-10.4,5,14.769275
9.3,8,14.770472
-10.1,2,14.770789
9.3,8,14.771971
9.1,10,14.773445
9.2,9,14.774783
9.1,10,14.776252
9.3,8,14.777478
9.3,8,14.778669
9.2,9,14.780023
9.3,8,14.781396
9.1,10,14.782954
9.0,11,14.784625
-10.6,7,14.785697
9.3,8,14.786909
9.2,9,14.788276
9.3,8,14.789523
9.2,9,14.790879
-10.6,7,14.791935
9.2,9,14.793289
9.3,8,14.79449
8.3,9,14.795841
9.3,8,14.79704
-10.3,4,14.797656
-10.2,3,14.798127
9.3,8,14.799335
9.3,8,14.800539
9.3,8,14.801735
9.3,8,14.802932
9.3,8,14.804126
9.3,8,14.805322
9.3,8,14.806524
9.1,10,14.808011
9.3,8,14.809203
9.2,9,14.810535
9.3,8,14.811741
9.1,10,14.813222
9.3,8,14.814409
-10.1,2,14.814725
9.2,9,14.81606
9.3,8,14.817256
9.3,8,14.818452
9.3,8,14.819643
9.3,8,14.82084
9.3,8,14.822039
9.1,10,14.823528
9.3,8,14.824718
9.3,8,14.825909
9.1,10,14.827391
-10.2,3,14.827847
8.3,9,14.82918
-10.1,2,14.829496
9.3,8,14.830686
9.3,8,14.831874
9.1,10,14.83335
8.1,11,14.83497
9.2,9,14.836294
6.3,10,14.837772
9.3,8,14.838958
9.3,8,14.840146
9.2,9,14.841487
8.3,9,14.842819
-10.2,3,14.843274
8.3,9,14.844627
-10.1,2,14.84494
9.3,8,14.846122
-10.0,1,14.846289
9.3,8,14.847472
9.3,8,14.848659
9.2,9,14.84999
9.3,8,14.851187
9.2,9,14.852516
14.3,9,14.853848
9.3,8,14.855036
9.3,8,14.856222
14.3,9,14.857555
9.3,8,14.858745
9.3,8,14.859934
7.3,9,14.861277
-10.3,4,14.861884
-10.2,3,14.862342
-10.4,5,14.863097
8.3,9,14.864508
9.3,8,14.865702
8.9,12,14.86747
9.3,8,14.868656
9.2,9,14.869987
9.1,10,14.871463
9.3,8,14.872645
9.3,8,14.873823
9.3,8,14.875006
9.3,8,14.876185
9.3,8,14.877366
8.9,12,14.879126
-10.4,5,14.879871
9.1,10,14.881554
9.3,8,14.882817
9.3,8,14.884037
-10.4,5,14.884813
9.3,8,14.886031
9.3,8,14.88725
6.9,13,14.889201
9.3,8,14.890418
8.3,9,14.891785
-10.3,4,14.892404
-11.7,9,14.893757
9.1,10,14.895263
9.1,10,14.896767
9.3,8,14.898009
9.1,10,14.899501
7.0,1,14.899671
-10.0,1,14.899861
9.2,9,14.901189
9.1,10,14.902667
-10.5,6,14.903556
9.3,8,14.904739
9.3,8,14.905917
9.3,8,14.907099
-10.2,3,14.907554
9.2,9,14.908875
-10.1,2,14.909187
-10.1,2,14.909494
8.3,9,14.910839
9.2,9,14.91218
-10.0,1,14.912346
-12.0,2,14.912654
9.2,9,14.914107
9.2,9,14.915517
9.3,8,14.916733
9.2,9,14.918093
9.3,8,14.919296
9.3,8,14.920492
9.3,8,14.921688
8.2,10,14.923208
9.1,10,14.924697
9.2,9,14.926028
9.3,8,14.927222
9.3,8,14.928402
14.3,9,14.929729
-11.2,13,14.931633
8.3,9,14.932958
9.2,9,14.934289
9.1,10,14.935764
9.3,8,14.936944
-10.3,4,14.937545
-10.5,6,14.938463
9.2,9,14.939788
9.3,8,14.940966
-12.6,8,14.94214
9.1,10,14.943607
-10.5,6,14.944497
9.3,8,14.945674
-10.6,7,14.946707
-10.7,8,14.94789
-10.5,6,14.948779
9.2,9,14.950098
9.3,8,14.951276
-10.7,8,14.952448
8.3,9,14.953768
7.3,9,14.955093
8.9,12,14.95684
-10.0,1,14.957007
8.3,9,14.958328
5.8,15,14.960511
-11.7,9,14.961836
8.3,9,14.963146
9.2,9,14.96448
9.2,9,14.965806
9.3,8,14.966993
-10.2,3,14.967451
9.3,8,14.96862
9.2,9,14.969943
8.3,9,14.971264
9.3,8,14.97244
-11.5,7,14.973477
9.3,8,14.974653
9.2,9,14.975981
9.3,8,14.977165
-10.1,2,14.977475
9.3,8,14.978648
9.3,8,14.97982
19.0,13,14.981716
8.3,9,14.983038
9.3,8,14.984231
9.1,10,14.985693
9.2,9,14.987006
8.3,9,14.988322
9.3,8,14.989508
7.3,9,14.990828
9.3,8,14.992005
8.3,9,14.99332
9.2,9,14.994643
9.3,8,14.995815
8.3,9,14.997135
9.2,9,14.998445
-10.3,4,14.999043
9.2,9,15.000359
9.3,8,15.001533
9.3,8,15.002704
-10.5,6,15.003597
-10.7,8,15.004766
8.3,9,15.006083
9.2,9,15.007396
8.2,10,15.008854
9.3,8,15.010024
9.3,8,15.011199
9.3,8,15.012375
-10.7,8,15.013553
-10.5,6,15.014441
9.3,8,15.015617
9.3,8,15.01679
9.3,8,15.017971
9.2,9,15.019293
9.3,8,15.020471
8.3,9,15.021799
9.3,8,15.022979
-10.0,1,15.023143
9.2,9,15.024465
9.2,9,15.025773
9.1,10,15.027231
9.3,8,15.02841
-10.0,1,15.028576
9.3,8,15.029749
9.3,8,15.030926
9.1,10,15.032373
-10.0,1,15.032538
-10.1,2,15.032847
-10.0,1,15.033009
9.3,8,15.034184
-10.0,1,15.034352
9.3,8,15.035526
-10.4,5,15.036274
9.3,8,15.03745
9.3,8,15.038626
9.3,8,15.039806
9.2,9,15.041142
8.2,10,15.042616
-12.1,3,15.043066
-10.1,2,15.043374
9.1,10,15.044839
-10.0,1,15.045003
9.1,10,15.046453
-10.0,1,15.046619
9.3,8,15.047793
9.2,9,15.049111
8.9,12,15.050848
-10.5,6,15.381294
9.3,8,15.382668
9.3,8,15.38393
9.2,9,15.38531
7.3,9,15.386677
9.2,9,15.388049
-10.5,6,15.388964
-10.3,4,15.389578
-10.4,5,15.39035
9.3,8,15.391565
9.3,8,15.392777
7.3,9,15.394139
9.3,8,15.395345
8.3,9,15.396711
9.3,8,15.398102
9.3,8,15.399344
-10.1,2,15.399673
9.3,8,15.400883
9.3,8,15.402081
8.3,9,15.403419
9.2,9,15.404754
9.2,9,15.406141
9.3,8,15.407339
9.3,8,15.408529
9.2,9,15.409864
-10.3,4,15.410471
9.2,9,15.411793
9.3,8,15.412969
9.3,8,15.414197
9.3,8,15.415381
9.3,8,15.416569
9.3,8,15.417755
9.2,9,15.419072
9.3,8,15.420255
-10.2,3,15.420716
9.3,8,15.421902
-10.0,1,15.422071
8.3,9,15.423393
7.3,9,15.424721
-10.0,1,15.424888
13.3,10,15.426365
9.3,8,15.427543
9.2,9,15.428872
-10.7,8,15.430053
-10.5,6,15.430949
-10.1,2,15.431261
9.3,8,15.432454
9.3,8,15.433644
8.3,9,15.434969
-10.1,2,15.435282
9.3,8,15.43646
9.3,8,15.437642
-10.7,8,15.438829
9.3,8,15.440012
9.3,8,15.441196
9.3,8,15.442374
-10.5,6,15.443275
-10.9,10,15.444738
9.3,8,15.44592
9.1,10,15.447391
8.1,11,15.449003
9.3,8,15.450181
9.2,9,15.451503
9.1,10,15.452972
9.3,8,15.454156
9.2,9,15.455484
9.2,9,15.456804
9.3,8,15.457979
-10.4,5,15.458716
9.3,8,15.459894
7.3,9,15.461209
9.3,8,15.462387
8.2,10,15.463859
9.3,8,15.465038
9.3,8,15.466223
9.2,9,15.467548
9.3,8,15.46873
9.3,8,15.469905
14.3,9,15.471219
-10.7,8,15.472399
9.3,8,15.473577
9.0,11,15.475187
-10.3,4,15.475781
-10.4,5,15.476526
5.0,13,15.478412
-10.4,5,15.47916
-10.7,8,15.480339
-10.6,7,15.481366
9.2,9,15.482691
9.3,8,15.483873
14.3,9,15.485192
8.3,9,15.486511
-12.5,7,15.487543
-10.5,6,15.488435
9.3,8,15.48961
-10.5,6,15.490499
9.3,8,15.491678
9.3,8,15.492848
-10.3,4,15.493473
7.3,9,15.494803
9.3,8,15.495979
9.3,8,15.49719
9.3,8,15.498369
9.3,8,15.499543
-10.7,8,15.500717
9.2,9,15.502032
-10.5,6,15.502918
-10.7,8,15.504098
9.3,8,15.50527
-10.5,6,15.506152
-10.3,4,15.506754
9.3,8,15.507931
9.0,11,15.509542
9.3,8,15.510719
7.3,9,15.512028
9.1,10,15.513495
9.3,8,15.514676
9.3,8,15.515844
9.1,10,15.517303
9.2,9,15.518625
9.2,9,15.519943
9.3,8,15.521117
9.3,8,15.522297
9.2,9,15.523618
9.3,8,15.524794
9.1,10,15.526267
9.3,8,15.527438
8.3,9,15.528759
9.2,9,15.530081
9.2,9,15.531407
9.2,9,15.532721
9.3,8,15.533895
-10.4,5,15.534639
9.2,9,15.535956
9.3,8,15.537128
9.2,9,15.538441
9.3,8,15.539614
9.3,8,15.540785
-11.1,3,15.54124
9.3,8,15.542403
-10.0,1,15.542569
9.3,8,15.543739
-10.0,1,15.543909
14.3,9,15.545225
-10.3,4,15.545822
9.0,11,15.547429
9.3,8,15.548607
9.3,8,15.549779
9.3,8,15.550952
9.2,9,15.552264
-10.7,8,15.553437
-10.5,6,15.554329
9.1,10,15.55579
9.1,10,15.557254
7.3,10,15.558718
-10.0,1,15.558883
9.3,8,15.560059
9.2,9,15.561378
9.3,8,15.562572
9.3,8,15.563755
9.3,8,15.564936
9.3,8,15.566106
7.3,9,15.567422
8.2,10,15.568887
9.1,10,15.570342
7.3,10,15.571801
8.3,9,15.573118
9.3,8,15.574298
9.2,9,15.575612
8.2,10,15.577076
-10.1,2,15.577387
-10.1,2,15.577693
8.2,10,15.579147
9.3,8,15.580326
9.2,9,15.581638
-11.7,9,15.582955
9.3,8,15.584139
8.3,9,15.585456
-12.4,7,15.58649
9.3,8,15.587659
9.2,9,15.58897
9.3,8,15.590143
-10.1,2,15.590452
-10.0,1,15.590614
9.3,8,15.591784
9.3,8,15.592959
9.3,8,15.594134
-10.2,3,15.59459
-11.1,3,15.595046
-10.1,2,15.595358
-10.2,3,15.595812
9.3,8,15.597052
-10.6,7,15.598144
9.2,9,15.599516
8.3,9,15.600877
9.3,8,15.602099
9.3,8,15.603304
8.3,9,15.604664
9.2,9,15.606023
9.3,8,15.607238
9.3,8,15.608445
9.3,8,15.609654
-10.1,2,15.609972
-10.0,1,15.610139
9.3,8,15.611342
9.3,8,15.612549
9.2,9,15.613899
9.3,8,15.615097
9.1,10,15.616594
-10.7,8,15.617804
-10.6,7,15.618862
9.3,8,15.620073
9.3,8,15.621281
9.3,8,15.62249
9.2,9,15.623837
9.2,9,15.625182
8.8,13,15.627147
9.3,8,15.628351
9.1,10,15.629846
-10.0,1,15.630022
9.3,8,15.631223
9.1,10,15.632712
9.1,10,15.634214
9.3,8,15.635419
9.3,8,15.636614
9.3,8,15.637825
9.3,8,15.639027
-10.1,2,15.639344
-10.0,1,15.639508
-10.0,1,15.639671
9.3,8,15.640881
9.2,9,15.642239
-10.2,3,15.642706
-10.7,8,15.6439
9.3,8,15.645099
-12.6,8,15.646294
9.2,9,15.647644
8.3,9,15.648987
9.3,8,15.650189
-10.7,8,15.651394
-10.7,8,15.652607
9.3,8,15.653814
-10.3,4,15.654423
-10.4,5,15.655179
9.3,8,15.656373
9.2,9,15.657725
8.2,10,15.659208
8.3,9,15.660552
8.3,9,15.661906
8.3,9,15.663254
9.3,8,15.664457
9.2,9,15.665795
9.3,8,15.666989
14.1,11,15.668632
9.3,8,15.669829
-10.4,5,15.670587
9.3,8,15.671784
9.3,8,15.672988
9.3,8,15.67419
9.3,8,15.675401
9.3,8,15.676594
6.2,12,15.678387
8.3,9,15.679729
-10.0,1,15.679897
-10.0,1,15.680059
9.2,9,15.681411
9.3,8,15.682615
-10.0,1,15.682785
9.3,8,15.683986
9.3,8,15.685192
9.3,8,16.011778
9.3,8,16.013091
-10.4,5,16.013977
8.2,10,16.015539
-10.6,7,16.016611
9.2,9,16.017981
8.3,9,16.019322
9.3,8,16.020515
9.3,8,16.02172
-10.3,4,16.022328
9.3,8,16.023531
9.2,9,16.024865
9.3,8,16.026053
8.3,9,16.027383
9.3,8,16.028571
9.2,9,16.029899
9.3,8,16.031137
9.3,8,16.032348
8.2,10,16.033838
9.2,9,16.035182
9.3,8,16.03637
9.3,8,16.037556
-10.7,8,16.038746
-10.6,7,16.03978
-10.6,7,16.040824
9.2,9,16.042176
9.1,10,16.043741
-10.1,2,16.044064
-10.3,4,16.04466
9.3,8,16.045833
9.3,8,16.047061
9.2,9,16.048411
9.2,9,16.049753
9.3,8,16.050938
-10.4,5,16.051695
9.3,8,16.052881
9.2,9,16.054209
9.3,8,16.055389
9.3,8,16.056576
9.3,8,16.057752
8.2,10,16.059215
9.0,11,16.060833
9.3,8,16.062004
9.3,8,16.063192
-11.3,5,16.063947
9.3,8,16.06513
9.3,8,16.066314
9.3,8,16.067486
9.3,8,16.068663
9.1,10,16.07013
9.1,10,16.071587
9.3,8,16.072771
9.3,8,16.07395
9.3,8,16.075123
9.2,9,16.076443
-10.6,7,16.077476
-11.7,9,16.078797
-5.9,11,16.080433
7.2,10,16.081912
9.3,8,16.083099
9.3,8,16.084283
9.3,8,16.08552
9.3,8,16.086695
7.2,10,16.08816
8.2,10,16.089621
-10.3,4,16.09023
9.2,9,16.09154
9.2,9,16.092855
8.3,9,16.094168
9.2,9,16.095485
9.3,8,16.096658
8.2,10,16.098121
-10.7,8,16.099295
9.2,9,16.100617
9.0,11,16.102232
-10.2,3,16.102681
-10.7,8,16.103855
9.1,10,16.10533
9.3,8,16.106517
9.3,8,16.107689
9.2,9,16.109005
9.3,8,16.110185
-11.6,8,16.11136
9.3,8,16.112528
-10.7,8,16.113697
9.3,8,16.11487
9.3,8,16.116049
9.3,8,16.117221
9.3,8,16.118391
9.3,8,16.119564
9.2,9,16.120884
9.2,9,16.122197
-10.2,3,16.122651
9.3,8,16.123823
9.3,8,16.124988
8.2,10,16.126446
9.1,10,16.127902
9.3,8,16.129064
-10.2,3,16.129518
-10.0,1,16.129682
9.2,9,16.131003
8.2,10,16.132464
-10.8,9,16.133778
9.2,9,16.13509
-10.4,5,16.135827
8.9,12,16.137548
-10.3,4,16.138139
-10.1,2,16.138447
-10.0,1,16.138608
9.2,9,16.139935
8.3,9,16.141252
9.3,8,16.142418
9.3,8,16.143583
9.3,8,16.144756
9.3,8,16.145922
-10.4,5,16.146664
9.1,10,16.148116
8.3,9,16.149638
9.3,8,16.150901
9.2,9,16.152286
14.3,9,16.153602
9.3,8,16.154766
7.3,9,16.156074
9.3,8,16.157248
9.3,8,16.158415
9.2,9,16.159733
7.1,11,16.161335
9.2,9,16.162648
8.2,10,16.164095
8.2,10,16.165547
9.3,8,16.166736
-10.0,1,16.166903
9.3,8,16.168065
9.3,8,16.169231
9.1,10,16.170681
9.2,9,16.172018
-11.0,2,16.172341
9.2,9,16.173666
9.2,9,16.174971
9.3,8,16.176138
9.3,8,16.177307
9.3,8,16.178473
-10.3,4,16.179066
-10.2,3,16.179518
9.3,8,16.180683
9.2,9,16.181983
8.3,9,16.18329
9.3,8,16.18446
9.2,9,16.185769
9.2,9,16.187082
9.3,8,16.188284
9.3,8,16.189454
-10.4,5,16.190196
9.3,8,16.191359
8.3,9,16.192667
-11.4,6,16.193552
9.1,10,16.195008
9.3,8,16.196176
9.3,8,16.197344
9.1,10,16.1988
8.2,10,16.200262
9.2,9,16.201576
9.3,8,16.202746
9.1,10,16.204191
9.3,8,16.205356
9.3,8,16.206523
-10.2,3,16.206973
9.3,8,16.208135
9.2,9,16.209445
-10.5,6,16.21033
8.3,9,16.211639
7.3,9,16.212952
9.1,10,16.214434
9.3,8,16.215606
9.3,8,16.216774
9.3,8,16.217943
9.3,8,16.219114
-10.2,3,16.219566
-10.1,2,16.219875
-10.2,3,16.220328
9.3,8,16.221493
9.3,8,16.222659
8.0,12,16.224399
9.3,8,16.225563
9.3,8,16.226721
9.3,8,16.227895
-10.1,2,16.228205
7.0,1,16.228365
9.2,9,16.229668
-10.0,1,16.229833
9.3,8,16.231005
9.3,8,16.23217
9.3,8,16.233325
9.0,11,16.234914
9.3,8,16.236079
9.3,8,16.237239
9.3,8,16.2384
9.2,9,16.239756
-10.1,2,16.240066
9.1,10,16.241519
8.3,9,16.24283
8.3,9,16.244139
9.3,8,16.24531
9.3,8,16.246473
-10.2,3,16.246922
9.3,8,16.248086
9.2,9,16.249401
-10.7,8,16.250562
-10.5,6,16.251447
9.2,9,16.252752
9.1,10,16.254207
9.3,8,16.255377
9.3,8,16.256546
9.3,8,16.257714
9.2,9,16.259024
9.3,8,16.260198
-10.5,6,16.261085
-10.6,7,16.262101
9.2,9,16.263415
8.3,9,16.26472
-10.4,5,16.265456
-10.9,10,16.266894
9.2,9,16.268203
-10.4,5,16.268941
-10.5,6,16.269817
-10.7,8,16.271004
-10.5,6,16.271893
9.1,10,16.273343
9.2,9,16.274653
9.1,10,16.2761
9.2,9,16.277412
9.3,8,16.278606
9.2,9,16.279918
9.3,8,16.281096
-10.0,1,16.28126
-10.0,1,16.281422
9.2,9,16.282731
9.3,8,16.283889
8.3,9,16.285201
9.0,11,16.286798
9.2,9,16.288104
-10.1,2,16.288424
-10.1,2,16.288729
9.1,10,16.290181
9.3,8,16.291347
8.1,11,16.292953
9.2,9,16.294254
9.2,9,16.295568
9.2,9,16.296873
8.9,12,16.298613
8.3,9,16.299916
9.3,8,16.30109
-10.7,8,16.302262
-10.7,8,16.30343
9.3,8,16.304597
8.9,12,16.306331
9.3,8,16.307502
-10.7,8,16.308668
9.3,8,16.309829
8.3,9,16.311146
-10.1,2,16.311458
-10.6,7,16.312485
8.9,12,16.640431
9.3,8,16.641683
9.3,8,16.642896
9.0,11,16.644522
9.3,8,16.645711
9.3,8,16.646899
-10.0,1,16.647071
9.2,9,16.648398
9.2,9,16.649725
9.2,9,16.651054
-10.2,3,16.65151
9.2,9,16.652835
9.3,8,16.654021
9.0,11,16.655632
9.2,9,16.656957
-10.1,2,16.657272
9.3,8,16.658449
9.3,8,16.659624
9.3,8,16.660798
-10.7,8,16.661962
9.2,9,16.663264
-10.6,7,16.664288
9.0,11,16.665878
9.2,9,16.667179
-10.4,5,16.667916
-10.5,6,16.66884
14.2,10,16.670309
9.1,10,16.671798
9.3,8,16.672985
9.2,9,16.6743
9.2,9,16.675604
9.3,8,16.676765
9.3,8,16.677922
9.3,8,16.679114
9.3,8,16.680335
9.3,8,16.681642
-10.4,5,16.682421
-13.0,12,16.68422
9.3,8,16.685424
9.3,8,16.68662
9.2,9,16.687959
8.3,9,16.6893
-10.2,3,16.689764
-10.0,1,16.68993
9.2,9,16.69126
9.2,9,16.692592
9.0,11,16.694207
8.3,9,16.695537
-10.7,8,16.696724
-10.3,4,16.69733
-10.7,8,16.698518
-10.4,5,16.699268
9.2,9,16.700601
9.3,8,16.701787
9.3,8,16.702975
9.3,8,16.704166
8.2,10,16.705639
9.3,8,16.706818
9.3,8,16.708002
9.2,9,16.709331
9.3,8,16.710516
9.3,8,16.711703
9.3,8,16.712881
9.2,9,16.714206
9.3,8,16.715385
9.2,9,16.716709
9.2,9,16.718029
9.3,8,16.719208
-10.7,8,16.720388
9.2,9,16.721711
9.2,9,16.723033
9.2,9,16.724355
-10.5,6,16.725244
9.3,8,16.726422
-5.0,2,16.726735
-10.0,1,16.726902
9.0,11,16.728509
9.3,8,16.729687
-10.0,1,16.729854
9.2,9,16.731181
9.3,8,16.732364
-12.1,3,16.732821
-10.0,1,16.732987
-10.3,4,16.733584
-10.4,5,16.73435
9.2,9,16.73567
-10.5,6,16.73656
9.3,8,16.737736
9.3,8,16.738927
9.3,8,16.740113
9.3,8,16.741296
9.3,8,16.742499
9.2,9,16.743832
9.3,8,16.745024
9.2,9,16.746342
9.3,8,16.747515
9.2,9,16.748836
9.3,8,16.75
-6.7,10,16.751485
-10.5,6,16.752376
-10.4,5,16.753138
8.2,10,16.754604
-10.5,6,16.7555
9.3,8,16.756677
8.3,9,16.757992
9.3,8,16.759171
9.3,8,16.760366
9.1,10,16.761841
9.3,8,16.763026
9.3,8,16.764197
9.3,8,16.765383
6.3,10,16.766854
-10.0,1,16.767019
9.1,10,16.768486
9.3,8,16.769677
9.1,10,16.771146
9.3,8,16.772324
-10.7,8,16.773497
-10.6,7,16.774534
8.3,9,16.775852
9.2,9,16.777176
9.3,8,16.77835
9.0,11,16.779958
-10.0,1,16.780128
7.3,9,16.781456
-10.0,1,16.781622
9.2,9,16.782951
9.3,8,16.78413
9.1,10,16.785594
9.3,8,16.786769
9.3,8,16.787938
9.2,9,16.789266
-10.0,1,16.78943
9.3,8,16.790609
9.2,9,16.791952
9.3,8,16.793129
9.3,8,16.794306
9.1,10,16.795769
9.1,10,16.797244
-10.4,5,16.797993
9.1,10,16.799467
9.1,10,16.800936
9.2,9,16.802261
6.3,10,16.803734
9.3,8,16.804904
7.3,9,16.806228
9.3,8,16.8074
-10.0,1,16.807567
9.3,8,16.808747
9.2,9,16.810069
9.3,8,16.811248
9.3,8,16.812421
9.2,9,16.813744
9.3,8,16.814922
-10.3,4,16.815521
9.3,8,16.816705
-10.0,1,16.816868
7.2,10,16.818337
8.3,9,16.819657
9.3,8,16.820836
-10.0,1,16.821002
6.9,2,16.821311
-10.0,1,16.821475
9.3,8,16.822646
9.3,8,16.823827
9.3,8,16.825005
-10.1,2,16.825317
9.2,9,16.826627
9.3,8,16.827803
-10.6,7,16.828834
-10.7,8,16.830009
8.3,9,16.831338
-10.6,7,16.832372
9.2,9,16.833693
7.3,9,16.835017
9.2,9,16.836342
8.3,9,16.837654
9.1,10,16.839119
9.1,10,16.840584
9.3,8,16.841763
9.1,10,16.843219
9.3,8,16.844391
9.3,8,16.845567
-10.6,7,16.846595
9.3,8,16.847773
-10.6,7,16.8488
9.3,8,16.849976
9.2,9,16.851302
-10.2,3,16.851756
7.2,10,16.853219
9.3,8,16.854389
9.1,10,16.855853
6.3,10,16.857325
-10.2,3,16.857784
9.3,8,16.858966
9.3,8,16.860135
9.3,8,16.861311
-10.0,1,16.861476
9.3,8,16.86265
-10.0,1,16.862816
-10.0,1,16.862981
9.3,8,16.864357
9.3,8,16.865655
9.3,8,16.866934
9.3,8,16.868176
9.3,8,16.86941
9.3,8,16.870631
9.2,9,16.872007
9.2,9,16.873378
9.2,9,16.874751
8.3,9,16.876119
9.3,8,16.877345
9.3,8,16.878556
9.3,8,16.879772
9.1,10,16.88133
-10.3,4,16.88195
-10.3,4,16.882572
9.3,8,16.88379
9.3,8,16.885006
9.3,8,16.886234
9.2,9,16.887605
9.1,10,16.889119
9.3,8,16.890337
9.2,9,16.891707
9.2,9,16.893078
9.1,10,16.894596
9.3,8,16.895812
9.2,9,16.8973
9.2,9,16.898731
9.1,10,16.900249
9.3,8,16.901469
9.2,9,16.902824
9.3,8,16.904035
9.3,8,16.905237
-10.0,1,16.905409
9.2,9,16.906762
8.3,9,16.908114
-10.5,6,16.909021
-10.2,3,16.909486
7.7,15,16.911702
7.3,9,16.913054
9.1,10,16.914619
8.1,11,16.916299
9.3,8,16.917523
9.3,8,16.918741
9.3,8,16.919955
9.2,9,16.92133
-10.1,2,16.92166
9.3,8,16.922874
9.2,9,16.924246
-10.4,5,16.925013
-10.3,4,16.925633
-10.4,5,16.926407
9.3,8,16.927617
-11.3,5,16.928388
9.3,8,16.929598
9.3,8,16.930818
9.3,8,16.932047
9.3,8,16.93326
-10.3,4,16.933884
-10.8,9,16.93524
9.3,8,16.936455
9.3,8,16.937673
9.2,9,16.939038
-10.2,3,16.939506
9.3,8,16.940721
9.1,10,16.942245
-10.5,6,16.943167
-10.4,5,16.943951
9.3,8,17.271377
9.3,8,17.272723
9.2,9,17.274097
9.3,8,17.275316
9.3,8,17.276518
9.3,8,17.277714
-10.7,8,17.278912
8.3,9,17.280253
-10.6,7,17.281301
-10.2,3,17.281763
9.2,9,17.283098
