#{"t_start": 1753948336.807643, "env_id": "None"}
r,l,t
9.3,8,40.430895
9.3,8,40.432998
9.3,8,40.435025
-10.6,7,40.436875
-10.6,7,40.43917
-10.7,8,40.441038
9.3,8,40.442915
9.3,8,40.445385
9.3,8,40.447317
9.3,8,40.449378
7.3,9,40.451583
9.3,8,40.453644
9.3,8,40.456002
9.3,8,40.457922
9.3,8,40.45978
9.3,8,40.461944
7.3,9,40.463905
9.3,8,40.466364
9.3,8,40.468376
9.3,8,40.470497
9.3,8,40.472793
9.3,8,40.474787
9.3,8,40.47669
9.3,8,40.478692
9.3,8,40.480559
9.2,9,40.48307
9.3,8,40.484935
9.3,8,40.487746
-10.2,3,40.488088
9.3,8,40.490234
9.3,8,40.492349
9.3,8,40.494344
9.3,8,40.49621
-10.5,6,40.498007
-11.1,12,40.500977
-10.3,4,40.501938
-11.3,5,40.502926
-10.2,3,40.505041
9.3,8,40.538264
-10.4,5,40.543623
-10.4,5,40.545231
9.3,8,40.547982
9.3,8,40.557249
-10.5,6,40.559256
-10.3,4,40.560285
-10.3,4,40.561258
-12.3,5,40.562253
9.3,8,40.564877
9.3,8,40.566981
-10.6,7,40.568966
9.2,9,40.571612
9.3,8,40.573963
-10.7,8,40.575957
9.3,8,40.577844
9.3,8,40.579718
9.3,8,40.58155
9.3,8,40.583377
9.3,8,40.586009
-10.3,4,40.587071
7.3,9,40.589086
9.3,8,40.591414
9.3,8,40.593457
9.3,8,40.59536
9.3,8,40.597343
9.3,8,40.599316
8.3,9,40.601833
-10.7,8,40.603806
9.3,8,40.606655
9.3,8,40.608535
9.3,8,40.610546
9.3,8,40.612579
9.3,8,40.614536
9.3,8,40.616505
9.3,8,40.618485
9.3,8,40.620418
-10.1,2,40.620712
-10.0,1,40.620927
9.3,8,40.623613
-10.0,1,40.624291
-10.0,1,40.624414
9.3,8,40.626382
8.3,9,40.628486
9.3,8,40.630501
9.3,8,40.632485
9.3,8,40.634486
9.3,8,40.636621
9.3,8,40.639014
9.3,8,40.641658
9.3,8,40.643652
9.3,8,40.645592
-10.0,1,40.64574
9.3,8,40.647704
9.3,8,40.64958
9.3,8,40.651409
9.3,8,40.65338
9.3,8,40.655714
9.3,8,40.657665
9.3,8,40.660118
9.3,8,40.66204
9.3,8,40.664017
9.3,8,40.666114
-10.0,1,40.666833
7.3,9,40.668768
-10.2,3,40.669623
9.3,8,40.672193
9.3,8,40.674131
9.3,8,40.676005
9.3,8,40.678431
9.3,8,40.680352
7.3,9,40.68235
9.3,8,40.68437
-10.3,4,40.68536
9.3,8,40.687304
9.3,8,40.689711
9.3,8,40.691587
9.3,8,40.693551
9.3,8,40.695432
9.3,8,40.697826
-10.4,5,40.698882
9.3,8,40.700823
-10.1,2,40.701904
9.3,8,40.703945
-10.3,4,40.705234
-10.3,4,40.706258
9.3,8,40.708219
9.3,8,40.710071
9.3,8,40.7119
9.3,8,40.714417
-10.3,4,40.715383
-10.3,4,40.716358
-10.6,7,40.717603
9.3,8,40.71975
9.3,8,40.722148
9.3,8,40.724067
-10.6,7,40.725887
-10.7,8,40.727762
-10.7,8,40.729626
9.3,8,40.732139
9.3,8,40.734111
9.3,8,40.735963
9.3,8,40.738248
9.3,8,40.740131
-10.5,6,40.741696
9.3,8,40.743725
-10.3,4,40.744698
-10.5,6,40.745841
-10.4,5,40.746863
9.3,8,40.74937
9.2,9,40.751869
-10.5,6,40.753062
9.3,8,40.755462
9.3,8,40.757483
9.3,8,40.759385
9.3,8,40.761295
-10.0,1,40.761414
-10.0,1,40.762065
-10.0,1,40.762179
9.3,8,40.764593
9.3,8,40.766782
9.3,8,40.768689
-10.4,5,40.769897
9.3,8,40.772275
9.3,8,40.774311
9.3,8,40.776246
9.3,8,40.778068
9.3,8,40.779878
9.3,8,40.781681
9.3,8,40.784087
9.3,8,40.785926
-10.1,2,40.786698
9.3,8,40.789084
-10.0,1,40.789232
9.3,8,40.791213
9.3,8,40.793154
9.3,8,40.795103
9.3,8,40.797017
9.3,8,40.798916
9.3,8,40.801309
9.3,8,40.803332
9.1,10,40.805866
9.3,8,40.807895
9.3,8,40.809825
9.3,8,40.811712
9.3,8,40.81356
9.3,8,40.815391
8.3,9,40.817783
9.3,8,40.819643
9.3,8,40.822674
9.3,8,40.824704
-10.2,3,40.825015
9.3,8,40.82706
-10.2,3,40.827996
9.3,8,40.830191
-10.7,8,40.832056
-10.6,7,40.833875
-10.4,5,40.834909
9.3,8,40.836721
9.3,8,40.839635
9.3,8,40.841537
9.3,8,40.84357
9.1,10,40.84639
-10.0,1,40.846518
9.3,8,40.848501
9.3,8,40.850362
-10.8,9,40.852303
9.3,8,40.854493
9.3,8,40.856591
-12.2,4,40.858075
9.3,8,40.859947
9.3,8,40.861849
-10.7,8,40.863849
-10.6,7,40.865795
9.3,8,40.867773
9.3,8,40.869699
9.3,8,40.871978
9.3,8,40.87385
9.3,8,40.875699
9.3,8,40.878204
9.3,8,40.880151
9.3,8,40.88213
9.3,8,40.884106
-10.1,2,40.884325
9.3,8,40.886237
9.3,8,40.888677
9.3,8,40.890709
9.3,8,40.892664
-10.5,6,40.89466
9.3,8,40.897125
9.3,8,40.899109
9.3,8,40.901024
9.3,8,40.903049
9.3,8,40.905362
9.3,8,40.907321
9.3,8,40.909177
9.3,8,40.911102
9.3,8,40.912957
9.3,8,40.914803
9.3,8,40.917335
9.3,8,40.919333
9.3,8,40.921616
9.3,8,40.92368
9.3,8,40.925621
9.3,8,40.927595
-10.0,1,40.927725
9.2,9,40.929705
-10.0,1,40.930392
-10.0,1,40.930516
9.3,8,40.933016
9.3,8,40.934941
9.3,8,40.937024
9.3,8,40.939518
9.3,8,40.941501
-10.3,4,40.942501
7.3,9,40.944498
9.3,8,40.946327
9.3,8,40.948194
-10.5,6,40.949847
9.3,8,40.952296
-10.7,8,40.954551
9.3,8,40.95673
-10.4,5,40.95788
-10.3,4,40.959134
-10.2,3,40.959976
9.3,8,40.961828
9.3,8,40.9637
9.3,8,40.965604
9.3,8,40.967477
7.0,1,40.968067
9.3,8,40.96994
9.3,8,40.97235
9.1,10,40.974525
9.3,8,40.976506
9.3,8,40.97843
9.3,8,40.98038
-10.4,5,40.98198
9.3,8,40.983757
-10.0,1,40.983874
-10.0,1,40.984556
9.3,8,40.98644
9.3,8,40.989001
7.3,9,40.991149
9.3,8,40.993164
9.3,8,40.995046
-10.5,6,40.996852
9.3,8,40.998807
9.3,8,41.000658
9.3,8,41.002485
9.3,8,41.005323
-10.0,1,41.005458
9.3,8,41.00747
-10.5,6,41.009294
9.3,8,41.011258
9.3,8,41.013183
9.3,8,41.015038
-10.0,1,41.015164
9.3,8,41.016991
8.3,9,41.018834
9.3,8,41.02161
9.3,8,41.023978
9.3,8,41.026043
9.3,8,41.028009
-10.2,3,41.028894
-10.4,5,41.029939
-10.4,5,41.030978
9.3,8,41.032858
-10.1,2,41.033609
-10.2,3,41.034443
9.3,8,41.036844
9.3,8,41.039327
9.3,8,41.041451
9.3,8,41.043473
9.3,8,41.045468
9.3,8,41.047415
9.3,8,41.04932
9.2,9,41.051204
-10.6,7,41.052954
9.3,8,41.055273
9.3,8,41.057814
9.3,8,41.0597
9.3,8,41.061635
7.3,9,41.063735
9.3,8,41.065672
-10.2,3,41.066539
7.3,9,41.068525
9.3,8,41.070537
-10.1,2,41.07088
-10.0,1,41.071839
9.3,8,41.074415
9.3,8,41.076395
9.3,8,41.078343
9.3,8,41.080379
7.3,9,41.082268
9.3,8,41.084114
-10.5,6,41.085261
-10.3,4,41.086193
-10.1,2,41.087338
-10.5,6,41.088925
9.3,8,41.091484
9.3,8,41.093401
-10.4,5,41.095062
9.3,8,41.09717
9.3,8,41.099201
9.3,8,41.101185
-10.4,5,41.102281
9.3,8,41.104573
8.3,9,41.106797
-10.1,2,41.107572
9.3,8,41.110137
9.3,8,41.112143
-10.4,5,41.113234
9.3,8,41.115338
9.3,8,41.117318
9.1,10,41.119288
9.3,8,41.121661
9.3,8,41.123676
9.3,8,41.125517
9.3,8,41.127436
9.1,10,41.130629
9.3,8,41.132601
7.3,9,41.134808
9.3,8,41.136822
9.3,8,41.139105
9.3,8,41.141106
9.3,8,41.142998
9.3,8,41.144856
9.3,8,41.146694
9.3,8,41.148562
9.3,8,41.150963
9.3,8,41.153165
8.3,9,41.155481
-10.7,8,41.157502
9.3,8,41.159449
9.3,8,41.161309
9.1,10,41.163889
9.3,8,41.165724
9.3,8,41.16761
9.3,8,41.16943
-10.4,5,41.171367
9.3,8,41.173466
9.3,8,41.175408
8.3,9,41.177502
-10.7,8,41.179429
-10.6,7,41.181101
9.3,8,41.182977
9.3,8,41.184784
9.2,9,41.186612
9.3,8,41.18888
9.3,8,41.191394
9.3,8,41.193351
-12.7,9,41.196138
9.3,8,41.198049
-10.8,9,41.200007
9.3,8,41.20193
-10.3,4,41.202852
9.3,8,41.205189
7.3,9,41.207159
9.3,8,41.208995
9.3,8,41.21138
9.3,8,41.213303
9.3,8,41.215515
9.3,8,41.217518
-10.6,7,41.219325
8.3,9,41.221738
9.3,8,41.223722
9.3,8,41.225546
9.3,8,41.22735
9.3,8,41.22915
9.3,8,41.231621
-10.3,4,41.232658
-10.1,2,41.233439
-10.1,2,41.233655
-10.0,1,41.233766
9.3,8,41.235666
9.3,8,41.237954
9.3,8,41.23992
9.3,8,41.241829
9.3,8,41.243772
9.3,8,41.24617
9.3,8,41.248149
9.3,8,41.250085
9.3,8,41.252188
9.3,8,41.254312
9.3,8,41.256486
9.1,10,41.259075
9.3,8,41.260933
-10.5,6,41.262056
9.3,8,41.263884
7.3,9,41.266933
-10.1,2,41.267162
-10.0,1,41.267273
9.3,8,41.269241
9.3,8,41.271683
9.3,8,41.273746
9.3,8,41.275599
9.3,8,41.277446
9.3,8,41.27959
-10.2,3,41.28048
9.2,9,41.282949
-10.1,2,41.283739
-10.0,1,41.283851
9.2,9,41.285784
-10.1,2,41.286569
9.3,8,41.288972
9.3,8,41.290923
9.3,8,41.292771
9.3,8,41.294642
-10.1,2,41.294847
-10.0,1,41.296083
9.3,8,41.298088
-10.0,1,41.298215
-10.0,1,41.298327
9.3,8,41.300288
9.3,8,41.302471
9.3,8,41.304762
-10.1,2,41.305626
9.3,8,41.307567
9.3,8,41.309464
9.3,8,41.311904
9.3,8,41.313795
9.3,8,41.31571
9.3,8,41.317774
9.3,8,41.319643
9.3,8,41.321994
7.3,9,41.323961
9.3,8,41.325806
9.3,8,41.327627
9.3,8,41.329437
9.2,9,41.331943
9.3,8,41.333863
-10.4,5,41.33494
-10.4,5,41.336747
9.3,8,41.339154
9.3,8,41.341176
9.3,8,41.34344
-10.3,4,41.344383
9.3,8,41.346218
9.3,8,41.348047
9.3,8,41.350611
9.3,8,41.352557
9.3,8,41.354992
9.3,8,41.357051
-11.6,8,41.358948
9.3,8,41.36097
9.3,8,41.362957
9.3,8,41.364865
7.3,10,41.36687
9.3,8,41.368757
9.3,8,41.371551
9.3,8,41.373613
9.3,8,41.375634
9.3,8,41.377615
9.3,8,41.379609
-10.3,4,41.380575
9.3,8,41.382489
9.3,8,41.384334
9.3,8,41.386201
9.3,8,41.388482
9.3,8,41.390971
9.3,8,41.392862
9.3,8,41.394803
-10.0,1,41.394927
9.3,8,41.396996
9.3,8,41.398987
9.3,8,41.400989
9.3,8,41.402865
9.3,8,41.405572
9.3,8,41.407861
9.2,9,41.41093
9.3,8,41.412872
-10.0,1,41.413
9.3,8,41.415009
9.3,8,41.417013
8.3,9,41.419057
9.3,8,41.421512
9.3,8,41.42359
9.2,9,41.425503
9.3,8,41.427373
9.3,8,41.429765
-10.7,8,41.431584
9.3,8,41.433498
9.3,8,41.435532
9.3,8,41.437587
9.3,8,41.439824
9.3,8,41.441783
-10.7,8,41.44368
9.3,8,41.445586
9.3,8,41.447443
9.3,8,41.449894
9.3,8,41.45177
9.3,8,41.45383
9.3,8,41.456253
9.3,8,41.458263
9.3,8,41.460126
9.3,8,41.46212
9.3,8,41.463987
9.3,8,41.465821
9.2,9,41.468228
9.3,8,41.47091
-10.4,5,41.472517
9.3,8,41.474615
-10.7,8,41.476636
-10.7,8,41.478684
-10.4,5,41.479761
9.3,8,41.481663
9.3,8,41.483523
9.3,8,41.485403
9.3,8,41.487461
9.3,8,41.490319
9.3,8,41.492287
9.3,8,41.494267
-10.0,1,41.494406
-10.0,1,41.49514
9.3,8,41.497139
9.3,8,41.499042
9.3,8,41.501173
9.3,8,41.503125
9.3,8,41.505453
9.3,8,41.508026
-10.0,1,41.508152
9.3,8,41.510081
9.3,8,41.511992
9.3,8,41.514068
9.3,8,41.515982
9.3,8,41.517878
9.3,8,41.519875
9.2,9,41.52219
9.3,8,41.524176
-10.2,3,41.52563
9.3,8,41.527654
9.3,8,41.529661
9.3,8,41.531666
9.3,8,41.533597
9.3,8,41.535497
-10.7,8,41.538098
9.3,8,41.540161
9.3,8,41.542055
9.3,8,41.543908
9.3,8,41.546444
9.3,8,41.548395
9.3,8,41.550403
9.3,8,41.552394
9.2,9,41.554793
9.3,8,41.557107
-10.6,7,41.558906
9.3,8,41.56069
-10.6,7,41.562467
9.3,8,41.564314
9.3,8,41.566852
-10.5,6,41.568025
9.3,8,41.569886
9.3,8,41.572316
9.2,9,41.574338
9.1,10,41.576869
9.3,8,41.578852
9.1,10,41.580958
9.3,8,41.582863
-10.0,1,41.583545
9.3,8,41.586025
-10.9,10,41.588484
-10.3,4,41.589494
-10.3,4,41.590553
8.3,9,41.592625
9.3,8,41.594428
9.3,8,41.596305
9.3,8,41.598165
9.3,8,41.600021
-10.3,4,41.601258
-10.1,2,41.602661
-10.3,4,41.603652
9.3,8,41.605992
9.3,8,41.608067
9.3,8,41.610058
9.3,8,41.61203
9.3,8,41.613986
9.3,8,41.615829
9.3,8,41.61768
-10.6,7,41.619459
9.3,8,41.622357
9.3,8,41.624322
9.3,8,41.626324
-10.2,3,41.626585
-10.1,2,41.627394
-10.0,1,41.627516
-10.0,1,41.62763
-10.0,1,41.628322
9.3,8,41.630167
9.3,8,41.632003
-10.3,4,41.633629
9.3,8,41.635502
-2.0,20,41.640909
-10.0,1,41.641052
9.3,8,41.642971
9.3,8,41.644884
9.3,8,41.64676
-10.1,2,41.646962
-10.2,3,41.647809
9.3,8,41.649758
-11.4,6,41.651938
9.3,8,41.653984
9.3,8,41.656286
9.3,8,41.658306
9.3,8,41.66018
7.3,9,41.662108
9.3,8,41.66403
8.3,9,41.66622
-10.5,6,41.667892
-10.6,7,41.669086
9.3,8,41.671899
9.3,8,41.673961
9.3,8,41.675992
9.2,9,41.678674
9.3,8,41.680563
9.2,9,41.682501
-10.0,1,41.682615
9.3,8,41.684474
9.3,8,41.686279
9.3,8,41.688566
-10.6,7,41.690899
9.3,8,41.692822
-10.6,7,41.694704
-10.6,7,41.696058
9.3,8,41.698006
-10.7,8,41.699916
9.3,8,41.701802
9.3,8,41.703697
9.3,8,41.705949
9.3,8,41.707796
9.3,8,41.710181
9.3,8,41.712054
9.3,8,41.714133
9.3,8,41.716133
9.3,8,41.718058
9.3,8,41.719914
9.3,8,41.722324
9.3,8,41.724203
-10.5,6,41.72587
9.3,8,41.727766
-10.3,4,41.729594
-10.2,3,41.730472
9.3,8,41.732463
9.3,8,41.734389
9.3,8,41.736427
-10.3,4,41.737678
9.3,8,41.739694
9.3,8,41.74168
-10.2,3,41.741994
9.3,8,41.743939
9.3,8,41.74635
9.3,8,41.748321
9.3,8,41.750249
-10.2,3,41.751215
9.3,8,41.753197
9.3,8,41.75547
9.3,8,41.757395
-10.7,8,41.759318
-10.6,7,41.761083
-10.4,5,41.762103
9.3,8,41.764524
9.3,8,41.766333
9.3,8,41.768236
9.3,8,41.770165
-10.0,1,41.770288
-10.0,1,41.771248
-10.0,1,41.77139
9.3,8,41.773456
9.3,8,41.775424
9.3,8,41.777296
-10.4,5,41.778868
9.3,8,41.780788
9.3,8,41.782692
9.3,8,41.784622
9.3,8,41.786529
9.3,8,41.788969
-10.4,5,41.790044
-10.4,5,41.791689
9.3,8,41.793847
9.3,8,41.795672
9.3,8,41.798089
9.3,8,41.800084
9.3,8,41.802026
7.3,9,41.804701
-10.7,8,41.806828
9.3,8,41.808765
8.3,9,41.810678
9.3,8,41.812552
9.3,8,41.814472
8.1,11,41.817101
9.3,8,41.820932
9.3,8,41.823033
9.3,8,41.825103
-10.1,2,41.825322
9.3,8,41.827297
-10.3,4,41.828248
9.3,8,41.830217
9.3,8,41.832176
9.3,8,41.834072
9.3,8,41.835929
-10.0,1,41.837563
9.3,8,41.839685
9.3,8,41.841631
9.3,8,41.84364
-10.5,6,41.844833
-10.4,5,41.845858
9.3,8,41.847672
9.3,8,41.849513
9.3,8,41.851319
-10.4,5,41.852927
9.3,8,41.85583
9.3,8,41.857732
-10.7,8,41.860043
9.3,8,41.862046
9.3,8,41.863986
9.3,8,41.866018
9.3,8,41.867897
-10.2,3,41.868198
9.3,8,41.870039
-10.0,1,41.87107
9.3,8,41.873819
9.3,8,41.875745
8.3,9,41.877814
9.3,8,41.879791
9.3,8,41.881682
9.3,8,41.88355
9.3,8,41.885408
9.3,8,41.887441
9.3,8,41.889759
9.3,8,41.891611
9.3,8,41.894139
9.3,8,41.896072
9.2,9,41.898112
9.3,8,41.900169
-10.0,1,41.900302
-10.0,1,41.900995
-10.0,1,41.901111
-10.0,1,41.901222
9.3,8,41.903065
9.3,8,41.905588
9.3,8,41.908058
9.3,8,41.909941
9.3,8,41.911881
9.3,8,41.913844
9.3,8,41.915776
9.3,8,41.917613
9.3,8,41.919498
9.3,8,41.921814
9.3,8,41.924139
9.2,9,41.926063
-10.5,6,41.928344
9.2,9,41.9303
-10.7,8,41.932205
-10.4,5,41.933293
9.3,8,41.935297
-10.2,3,41.936121
9.3,8,41.938439
-10.1,2,41.939305
9.3,8,41.94124
9.3,8,41.943085
-10.7,8,41.945603
9.3,8,41.947537
9.2,9,41.949497
-10.1,2,41.949709
9.3,8,41.95176
9.3,8,41.953656
-10.1,2,41.954786
-10.0,1,41.954917
-10.0,1,41.955026
9.3,8,41.956967
9.3,8,41.959417
-10.9,10,41.962106
9.3,8,41.964135
9.3,8,41.966088
9.3,8,41.967969
9.3,8,41.969839
9.3,8,41.972294
9.3,8,41.974212
9.3,8,41.976111
9.3,8,41.978005
-10.2,3,41.979435
9.3,8,41.981369
-10.3,4,41.98238
-10.2,3,41.982685
9.3,8,41.984623
9.3,8,41.986695
8.3,9,41.989959
9.3,8,41.991992
9.3,8,41.993869
-10.1,2,41.994083
9.3,8,41.996545
9.3,8,41.998471
9.3,8,42.000397
9.3,8,42.002448
9.3,8,42.004739
9.3,8,42.006775
9.3,8,42.008692
9.3,8,42.010518
-10.7,8,42.012333
9.3,8,42.014144
8.3,9,42.016562
9.3,8,42.018397
9.3,8,42.020462
9.3,8,42.022799
9.2,9,42.025406
9.3,8,42.027347
9.3,8,42.029208
9.3,8,42.031065
9.3,8,42.032887
9.3,8,42.034713
9.3,8,42.037173
-10.2,3,42.037631
9.3,8,42.039847
9.3,8,42.041876
-10.7,8,42.043813
9.3,8,42.045739
9.3,8,42.047561
9.3,8,42.049439
9.3,8,42.051578
9.3,8,42.053538
9.3,8,42.056622
9.3,8,42.058629
9.3,8,42.060621
-10.1,2,42.061466
-10.4,5,42.062586
9.3,8,42.064593
-10.6,7,42.066426
9.3,8,42.068286
9.3,8,42.070121
9.3,8,42.072767
9.3,8,42.075365
9.3,8,42.07731
9.3,8,42.079222
-10.0,1,42.079343
9.3,8,42.081456
9.3,8,42.083534
-10.3,4,42.084619
-10.4,5,42.085762
9.3,8,42.08802
-10.6,7,42.08998
-10.7,8,42.092505
9.3,8,42.094408
9.3,8,42.09632
-10.4,5,42.09749
9.3,8,42.099442
9.3,8,42.101315
9.3,8,42.103592
9.3,8,42.105716
6.6,5,42.107312
9.3,8,42.109156
9.3,8,42.111614
9.3,8,42.113532
9.3,8,42.115537
9.3,8,42.117839
-10.7,8,42.119772
9.3,8,42.122215
9.3,8,42.124044
-10.7,8,42.125871
-10.7,8,42.12768
9.3,8,42.129486
-10.2,3,42.130302
9.1,10,42.132873
9.3,8,42.134826
9.3,8,42.137231
7.3,9,42.139403
9.3,8,42.141282
9.3,8,42.143222
9.3,8,42.145123
9.3,8,42.146908
9.3,8,42.148736
9.3,8,42.151139
-10.4,5,42.152242
9.3,8,42.154665
9.3,8,42.156826
9.3,8,42.158778
9.3,8,42.16067
9.3,8,42.162508
9.3,8,42.164321
9.3,8,42.166236
9.3,8,42.168098
9.3,8,42.170649
9.1,10,42.173832
9.3,8,42.175967
-10.0,1,42.176095
9.3,8,42.178131
9.3,8,42.180314
9.2,9,42.182315
9.3,8,42.184192
9.3,8,42.186075
9.3,8,42.188332
9.3,8,42.190905
9.3,8,42.19283
9.3,8,42.194745
9.3,8,42.196805
9.3,8,42.198749
-10.0,1,42.199439
9.3,8,42.201322
9.3,8,42.203066
9.2,9,42.205391
9.3,8,42.207288
9.3,8,42.209705
9.3,8,42.211644
9.3,8,42.213504
9.3,8,42.215476
9.3,8,42.217402
9.3,8,42.219251
9.3,8,42.221958
9.3,8,42.223894
9.3,8,42.225704
9.3,8,42.227598
9.3,8,42.230041
9.3,8,42.231982
9.3,8,42.233948
9.3,8,42.235988
9.3,8,42.238209
9.3,8,42.240195
9.3,8,42.242113
9.3,8,42.244316
9.3,8,42.246199
9.3,8,42.248048
9.3,8,42.250515
9.3,8,42.252471
9.3,8,42.254716
9.3,8,42.256873
9.3,8,42.258839
9.3,8,42.260706
9.3,8,42.262606
9.3,8,42.264489
9.3,8,42.266349
9.3,8,42.268164
7.3,9,42.270772
9.3,8,42.273006
9.3,8,42.275026
-10.0,1,42.275149
9.3,8,42.27714
9.3,8,42.27904
-10.0,1,42.279715
9.3,8,42.281619
9.3,8,42.283411
9.3,8,42.285224
9.3,8,42.287948
9.3,8,42.28995
9.3,8,42.291911
-10.4,5,42.293067
9.3,8,42.295037
9.3,8,42.296893
9.3,8,42.298778
6.5,6,42.299856
9.3,8,42.301675
-10.1,2,42.302461
9.3,8,42.30547
7.3,9,42.307773
9.3,8,42.30984
9.3,8,42.311878
9.3,8,42.31381
9.3,8,42.315673
9.3,8,42.317731
9.3,8,42.319593
9.3,8,42.321938
9.3,8,42.323921
9.3,8,42.326444
9.3,8,42.328397
9.3,8,42.330323
9.3,8,42.332376
9.3,8,42.334257
9.3,8,42.336067
9.3,8,42.338272
9.3,8,42.340175
9.3,8,42.342152
-10.0,1,42.342271
9.3,8,42.344777
14.1,11,42.347514
9.3,8,42.34953
9.3,8,42.351536
-10.4,5,42.352585
9.3,8,42.354984
9.3,8,42.356925
9.3,8,42.358832
9.3,8,42.360715
9.3,8,42.362563
9.3,8,42.364984
9.3,8,42.366972
-10.6,7,42.368826
9.3,8,42.371074
9.3,8,42.373461
9.3,8,42.375366
9.2,9,42.377364
9.3,8,42.379202
-10.0,1,42.379798
9.3,8,42.381618
9.3,8,42.383963
9.3,8,42.38583
9.3,8,42.387922
9.3,8,42.390053
9.3,8,42.392009
-10.4,5,42.393033
9.3,8,42.39502
9.3,8,42.396896
9.3,8,42.398769
9.3,8,42.400608
9.3,8,42.402967
9.3,8,42.405254
9.3,8,42.407232
9.3,8,42.409335
9.3,8,42.41132
9.3,8,42.413284
9.3,8,42.415125
-10.1,2,42.415326
-10.0,1,42.415977
9.3,8,42.417795
9.3,8,42.420214
9.3,8,42.422548
9.3,8,42.424543
9.3,8,42.426541
9.3,8,42.428422
9.3,8,42.430205
9.3,8,42.432052
9.3,8,42.433863
9.3,8,42.435993
9.3,8,42.438209
-10.1,2,42.438967
-10.0,1,42.439084
-10.2,3,42.440023
9.3,8,42.441961
9.3,8,42.443977
-10.3,4,42.445027
9.3,8,42.447043
-10.3,4,42.448001
-10.2,3,42.448869
-10.5,6,42.450021
-10.7,8,42.452538
-10.3,4,42.453629
9.3,8,42.455857
-10.0,1,42.45657
9.3,8,42.458691
9.3,8,42.460602
9.3,8,42.46248
9.3,8,42.464332
9.3,8,42.466143
9.3,8,42.467963
9.3,8,42.470425
-10.2,3,42.470788
9.1,10,42.473744
9.3,8,42.47584
9.3,8,42.47785
-10.7,8,42.479789
9.3,8,42.481756
9.3,8,42.483585
9.3,8,42.485426
9.3,8,42.487324
9.3,8,42.490287
9.3,8,42.492171
9.3,8,42.494082
-10.7,8,42.496177
9.1,10,42.498278
9.3,8,42.500462
9.3,8,42.502349
-10.0,1,42.503027
9.3,8,42.505341
9.3,8,42.507286
9.3,8,42.509641
9.3,8,42.511515
9.3,8,42.513446
-10.3,4,42.514531
-10.2,3,42.514845
9.3,8,42.516828
-10.6,7,42.518742
-12.6,8,42.520603
9.3,8,42.522842
9.3,8,42.524677
9.1,10,42.52793
9.3,8,42.529886
9.3,8,42.531897
-10.1,2,42.532122
-10.2,3,42.532996
-10.0,1,42.533112
-10.0,1,42.533217
-10.0,1,42.533916
9.3,8,42.535752
-10.2,3,42.535991
-10.0,1,42.537325
9.3,8,42.539771
9.3,8,42.541721
9.3,8,42.543754
-10.0,1,42.543881
9.3,8,42.545834
-10.6,7,42.54755
9.3,8,42.549442
9.3,8,42.551283
9.3,8,42.553098
9.3,8,42.556108
9.3,8,42.558115
9.2,9,42.560203
9.3,8,42.562132
9.3,8,42.564248
9.3,8,42.566239
9.3,8,42.568078
9.3,8,42.569904
9.3,8,42.572163
9.3,8,42.574019
9.3,8,42.576463
9.3,8,42.578337
9.3,8,42.580248
9.3,8,42.582357
9.2,9,42.584378
-10.4,5,42.585446
9.3,8,42.587465
-10.7,8,42.58964
9.3,8,42.591476
9.3,8,42.593298
9.3,8,42.595697
9.3,8,42.597806
9.1,10,42.600645
9.3,8,42.602594
9.3,8,42.604934
9.3,8,42.606889
9.2,9,42.60874
9.3,8,42.610675
-10.6,7,42.612416
-10.7,8,42.614261
9.3,8,42.616761
9.3,8,42.618711
9.3,8,42.620916
9.3,8,42.623034
9.2,9,42.625013
9.3,8,42.627137
9.3,8,42.628957
9.3,8,42.630833
9.3,8,42.632636
9.3,8,42.634461
9.3,8,42.63685
9.3,8,42.639361
9.3,8,42.641338
6.3,10,42.644018
9.3,8,42.64588
-10.5,6,42.646926
9.3,8,42.648842
9.3,8,42.650666
9.3,8,42.652473
9.3,8,42.654639
-10.6,7,42.657114
-10.6,7,42.658942
8.3,9,42.660852
9.3,8,42.662826
9.3,8,42.664725
9.3,8,42.666538
9.1,10,42.668588
9.3,8,42.670453
9.3,8,42.672689
-10.2,3,42.673555
-10.4,5,42.675122
9.3,8,42.677013
9.3,8,42.678988
-10.7,8,42.681001
9.3,8,42.682997
9.3,8,42.684866
9.3,8,42.687063
9.3,8,42.689427
-10.1,2,42.690186
9.3,8,42.692119
9.3,8,42.694639
9.3,8,42.696484
9.3,8,42.698342
-10.5,6,42.699584
-10.4,5,42.701284
9.3,8,42.703326
-11.4,6,42.704975
-10.4,5,42.706145
9.3,8,42.70801
9.3,8,42.709847
9.3,8,42.712345
-10.5,6,42.714111
-10.2,3,42.715019
9.3,8,42.717046
7.3,9,42.719039
9.3,8,42.72128
9.3,8,42.723301
9.3,8,42.725205
9.3,8,42.727031
9.3,8,42.728833
8.3,9,42.731241
-10.1,2,42.732022
9.3,8,42.733957
9.3,8,42.735976
-10.1,2,42.736192
9.3,8,42.738477
9.3,8,42.740429
9.3,8,42.742383
7.3,9,42.744255
8.3,9,42.746679
9.3,8,42.749258
9.3,8,42.751165
9.3,8,42.753425
-10.5,6,42.754966
9.3,8,42.756853
-12.2,4,42.757806
9.3,8,42.759813
9.3,8,42.761698
-10.4,5,42.762706
9.3,8,42.764514
-10.6,7,42.766789
9.1,10,42.769501
-10.0,1,42.769628
9.3,8,42.771989
9.3,8,42.774021
9.3,8,42.775911
